Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
RE+3_R3_CH34_A	1.625	5.3862514496	77.2727279663	70.0	77.7777786255	48.0	540.0	68.571434021
RE+3_R2_CH35_C	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0
RE+3_R2_CH35_B	2.4000000954	1.634591341	75.0	14.0	66.6666717529	10.0	343.0	71.4285736084
RE+3_R2_CH35_A	2.2222223282	1.4259755611	53.846157074	32.0	62.5	18.0	414.0	56.25
RE+3_R3_CH35_C	2.4500000477	1.0431829691	91.6666717529	44.0	100.0	40.0	667.0	90.9090957642
RE+3_R3_CH35_B	1.7037037611	1.930146575	80.555557251	70.0	87.5	54.0	1397.0	77.1428604126
RE+3_R3_CH35_A	1.9473683834	3.1297605038	76.4705886841	47.0	92.3076934814	38.0	682.0	80.8510665894
RE+3_R2_CH36_C	2.0	-4.4836559296	100.0	2.0	100.0	2.0	269.0	100.0
RE+3_R2_CH36_B	1.0	-0.6821489334	40.0	10.0	50.0	4.0	587.0	40.0
RE+3_R2_CH36_A	3.1666667461	3.3854579926	56.25	24.0	50.0	12.0	328.0	50.0
RE+3_R3_CH36_C	2.0499999523	3.8907091618	81.25	48.0	100.0	40.0	430.0	83.3333282471
RE+3_R3_CH36_B	1.5909091234	3.8541264534	81.5789489746	56.0	86.3636398315	44.0	525.0	78.5714263916
RE+3_R3_CH36_A	1.538461566	5.9618439674	84.375	58.0	100.0	52.0	304.0	89.6551742554
RE+4_R2_CH01_C	3.0	-2.8710565567	100.0	2.0	100.0	2.0	202.0	100.0
RE+4_R2_CH01_B	1.3333333731	-4.955575943	66.6666717529	8.0	100.0	6.0	353.0	75.0
RE+4_R2_CH01_A	1.75	-0.9540976882	100.0	16.0	100.0	16.0	513.0	100.0
RE+4_R3_CH01_C	1.8571428061	-1.877058506	75.0	20.0	75.0	14.0	381.0	70.0
RE+4_R3_CH01_B	1.2352941036	-0.9680649042	78.125	42.0	86.6666641235	34.0	466.0	80.9523849487
RE+4_R3_CH01_A	1.222222209	1.0585962534	80.0	24.0	87.5	18.0	265.0	75.0
RE+4_R2_CH02_C	2.0	1.7620716095	100.0	2.0	0.0	2.0	238.0	100.0
RE+4_R2_CH02_B	1.6000000238	0.4929277301	100.0	10.0	100.0	10.0	292.0	100.0
RE+4_R2_CH02_A	1.555555582	0.4300625622	90.0	20.0	87.5	18.0	320.0	90.0
RE+4_R3_CH02_C	1.5	0.1740152836	94.444442749	22.0	100.0	20.0	251.0	90.9090957642
RE+4_R3_CH02_B	1.6190476418	0.1677234918	88.2352981567	46.0	94.1176452637	42.0	504.0	91.3043518066
RE+4_R3_CH02_A	1.6666666269	1.105971694	33.3333358765	20.0	50.0	6.0	327.0	30.0000019073
RE+4_R2_CH03_C	1.0	1.9613304138	100.0	2.0	100.0	2.0	285.0	100.0
RE+4_R2_CH03_B	2.5	-3.7454090118	100.0	8.0	100.0	8.0	237.0	100.0
RE+4_R2_CH03_A	2.0	0.6425079107	80.0	11.0	100.0	9.0	2588.0	81.8181838989
RE+4_R3_CH03_C	1.3333333731	-0.760107398	100.0	17.0	100.0	17.0	279.0	100.0
RE+4_R3_CH03_B	1.1000000238	-1.0991374254	62.5	30.0	80.0	20.0	483.0	66.6666717529
RE+4_R3_CH03_A	1.1666666269	-1.4963232279	75.0	16.0	85.7142868042	12.0	608.0	75.0
RE+4_R2_CH04_C	0.0	0.0	0.0	0.0	0.0	0.0	234.0	0.0
RE+4_R2_CH04_B	2.0	-0.4914242029	100.0	16.0	100.0	16.0	251.0	100.0
RE+4_R2_CH04_A	1.6363636255	0.0233162101	71.6666717529	30.0	100.0	22.0	291.0	73.3333358765
RE+4_R3_CH04_C	1.5	0.1129259765	95.8333282471	34.0	100.0	32.0	350.0	94.1176452637
