Chamber_Name,Cluster_Size_Mean_Value,Residuals_Mean_Value,Average_Strip_Efficiency,Expected_Occupancy,Fiducial_Cut_Efficiency,RPC_Occupancy_from_DT,RPC_Occupancy,Total_Efficiency
RE-1_R3_CH12_B,1.3218390942,-0.5527771711,48.5155754089,384.0,48.4276733398,174.0,4789.0,45.3125
RE-1_R3_CH12_A,1.4375,-1.9092671871,52.9166641235,60.0,55.555557251,32.0,2540.0,53.3333358765
RE-1_R2_CH13_C,1.9859155416,0.5083671808,27.8359508514,440.0,31.5436248779,142.0,2933.0,32.2727279663
RE-1_R2_CH13_B,1.9310344458,0.8671345115,37.5798950195,477.0,40.0,174.0,2682.0,36.4779853821
RE-1_R2_CH13_A,1.6645160913,1.0098867416,41.656917572,741.0,46.1206893921,309.0,3362.0,41.7004051208
RE-1_R3_CH13_C,1.5081967115,0.7457816601,38.0163269043,322.0,37.9032249451,122.0,2704.0,37.8881988525
RE-1_R3_CH13_B,1.4901961088,0.3127403855,59.4623374939,358.0,60.7142868042,204.0,5010.0,56.9832382202
RE-1_R3_CH13_A,1.722222209,-0.7819658518,63.1159439087,108.0,72.7272720337,72.0,2716.0,66.6666717529
RE-1_R2_CH14_C,2.4339623451,-0.2427255511,27.9653701782,367.0,27.5,106.0,4765.0,28.8828334808
RE-1_R2_CH14_B,2.1730768681,-0.3399145305,29.7681064606,339.0,34.0206184387,106.0,4769.0,31.2684364319
RE-1_R2_CH14_A,2.0235295296,-0.4524851739,30.3620300293,536.0,36.6863899231,170.0,4536.0,31.71641922
RE-1_R3_CH14_C,1.9523808956,-0.1436698437,36.8941802979,304.0,28.4552841187,84.0,3133.0,27.6315784454
RE-1_R3_CH14_B,1.4098360538,-0.062302649,41.6812171936,320.0,39.51612854,122.0,5287.0,38.125
RE-1_R3_CH14_A,1.3200000525,-0.6957297921,57.4166641235,80.0,75.0,50.0,12727.0,62.5
RE-1_R2_CH15_C,2.3793103695,0.6418996453,25.4022979736,209.0,25.6756744385,58.0,4779.0,27.7511959076
RE-1_R2_CH15_B,2.5901639462,0.9404994249,40.249256134,277.0,44.4444465637,122.0,4936.0,44.0433197021
RE-1_R2_CH15_A,2.5416667461,0.9375962615,49.5138893127,320.0,54.7619056702,144.0,6039.0,45.0
RE-1_R3_CH15_C,1.741379261,-0.1670449525,71.8962631226,164.0,71.2121200562,116.0,2590.0,70.7317047119
RE-1_R3_CH15_B,1.5681818724,-0.4849644601,76.4365081787,214.0,88.8888931274,176.0,4670.0,82.2429885864
RE-1_R3_CH15_A,1.5454545021,-0.811062336,83.9393920898,82.0,76.6666641235,66.0,2292.0,80.4878082275
RE-1_R2_CH16_C,2.523809433,-0.6477410793,36.8970794678,222.0,37.5,84.0,4518.0,37.8378372192
RE-1_R2_CH16_B,2.1052632332,-0.4893784821,39.0249443054,268.0,45.4545478821,114.0,3736.0,42.5373153687
RE-1_R2_CH16_A,2.1234567165,-0.1122137308,53.4197998047,324.0,58.0645141602,162.0,4460.0,50.0
RE-1_R3_CH16_C,1.6190476418,-0.3441593945,49.656085968,164.0,52.3809547424,84.0,2723.0,51.2195129395
RE-1_R3_CH16_B,1.3571428061,0.0448932126,66.2391204834,300.0,69.9115066528,196.0,4778.0,65.3333282471
RE-1_R3_CH16_A,1.3255814314,-1.0049779415,80.8666610718,114.0,82.05128479,86.0,9796.0,75.4385986328
RE-1_R2_CH17_C,3.25,-0.3948345184,9.1666669846,73.0,8.3333339691,8.0,3124.0,10.9589042664
RE-1_R2_CH17_B,2.5,0.3829846382,7.1428575516,53.0,12.5,4.0,3659.0,7.5471696854
RE-1_R2_CH17_A,1.75,0.6481719613,14.1975317001,104.0,18.9189186096,16.0,3864.0,15.3846158981
RE-1_R3_CH17_C,1.5249999762,0.9825080037,54.7999992371,136.0,64.2857131958,80.0,1602.0,58.8235321045
RE-1_R3_CH17_B,1.2325581312,-0.0994231328,50.0674591064,310.0,58.4745750427,172.0,3007.0,55.48387146
RE-1_R3_CH17_A,1.4418604374,0.2551276684,78.6904754639,118.0,74.3589782715,86.0,1719.0,72.8813552856
RE-1_R2_CH18_C,2.25,-0.4721639156,40.9615402222,102.0,40.625,42.0,3144.0,41.1764717102
RE-1_R2_CH18_B,2.2777776718,-0.4729719758,50.9876556396,148.0,61.9047622681,72.0,3255.0,48.648651123
RE-1_R2_CH18_A,2.3389830589,-0.2220584601,72.7777786255,164.0,75.8620681763,118.0,2954.0,71.9512252808
RE-1_R3_CH18_C,2.2063491344,0.3543579876,69.6343536377,178.0,75.7575759888,126.0,3974.0,70.7865142822
RE-1_R3_CH18_B,1.6853932142,0.0499166436,79.0968780518,236.0,76.5957489014,178.0,6692.0,75.4237289429
RE-1_R3_CH18_A,2.0192308426,0.0384771116,94.0666656494,114.0,94.2857131958,104.0,3030.0,91.2280654907
RE-1_R2_CH19_C,2.5833332539,0.2685334384,60.6666679382,74.0,66.6666717529,48.0,3100.0,64.8648605347
RE-1_R2_CH19_B,2.4242424965,0.7951972485,70.4166641235,96.0,71.4285736084,66.0,3726.0,68.75
RE-1_R2_CH19_A,2.1190476418,0.7128174305,73.6331558228,118.0,74.3589782715,84.0,2873.0,71.1864395142
RE-1_R3_CH19_C,1.75,0.2927904427,70.6349182129,82.0,70.0,56.0,4965.0,68.2926864624
RE-1_R3_CH19_B,1.6986300945,-0.195328474,80.2380981445,180.0,89.0410995483,146.0,6685.0,81.1111068726
RE-1_R3_CH19_A,1.805555582,-0.9294821024,84.0,86.0,85.7142868042,72.0,4781.0,83.7209320068
RE-1_R2_CH20_C,1.8999999762,-0.673212707,78.4722213745,81.0,85.7142868042,60.0,2322.0,74.0740737915
RE-1_R2_CH20_B,1.4736841917,-1.5494771004,64.888885498,120.0,67.6470565796,76.0,1990.0,63.3333320618
RE-1_R2_CH20_A,1.5,-1.1631286144,63.4408607483,188.0,77.1929779053,123.0,1727.0,65.42552948
RE-1_R3_CH20_C,2.6052632332,-0.3829373419,90.9090957642,84.0,88.8888931274,76.0,3163.0,90.4761886597
RE-1_R3_CH20_B,1.8085106611,0.2175878435,90.3333282471,108.0,86.6666641235,94.0,5062.0,87.0370407104
RE-1_R3_CH20_A,2.0999999046,0.0720942169,83.3333282471,44.0,88.8888931274,40.0,21386.0,90.9090957642
RE-1_R2_CH21_C,2.2631578445,-0.1547227651,90.0,84.0,84.6153869629,76.0,3427.0,90.4761886597
RE-1_R2_CH21_B,2.1071429253,0.2458910048,80.0,70.0,95.2380981445,56.0,3050.0,80.0
RE-1_R2_CH21_A,2.0114941597,0.3299579024,94.1628265381,186.0,95.6521759033,174.0,3081.0,93.5483856201
RE-1_R3_CH21_C,2.3827159405,-0.943197608,88.75,176.0,92.5373153687,162.0,3722.0,92.0454559326
RE-1_R3_CH21_B,2.0578513145,-0.2545920908,88.6034317017,270.0,94.2857131958,242.0,6267.0,89.6296310425
RE-1_R3_CH21_A,2.0540540218,0.6097151637,84.9358978271,92.0,80.6451644897,74.0,3087.0,80.4347839355
RE-1_R2_CH22_C,2.6375000477,-0.3689369857,96.7741928101,165.0,100.0,160.0,3874.0,96.9696960449
RE-1_R2_CH22_B,2.3214285374,-0.6432358027,95.046081543,242.0,98.6111068726,226.0,3881.0,93.3884353638
RE-1_R2_CH22_A,1.9384615421,-0.933365643,79.6142196655,317.0,97.1698074341,260.0,14455.0,82.0189285278
RE-1_R3_CH22_C,2.210526228,-0.7339326739,91.2797622681,208.0,92.8571395874,190.0,3360.0,91.3461532593
RE-1_R3_CH22_B,1.7599999905,-0.4690233767,88.8945617676,230.0,90.1098937988,200.0,5216.0,86.9565200806
RE-1_R3_CH22_A,1.8200000525,1.1428261995,79.7619018555,124.0,79.069770813,100.0,2755.0,80.6451644897
RE-1_R2_CH23_C,2.3846154213,0.5457265973,90.7526931763,166.0,98.148147583,156.0,3043.0,93.9758987427
RE-1_R2_CH23_B,2.3473684788,0.6082623601,95.6989212036,198.0,98.3333358765,190.0,3156.0,95.9595947266
RE-1_R2_CH23_A,1.6870229244,0.7250343561,84.3092727661,312.0,95.6989212036,266.0,2990.0,85.2564086914
RE-1_R3_CH23_C,1.8333333731,0.1435941309,82.2222213745,170.0,89.1891860962,144.0,3082.0,84.7058868408
RE-1_R3_CH23_B,1.722222209,0.2100275904,85.4336700439,208.0,92.5,180.0,5679.0,86.5384674072
RE-1_R3_CH23_A,1.9705882072,1.4855325222,86.9565200806,76.0,95.2380981445,68.0,3488.0,89.4736862183
RE-1_R2_CH24_C,2.2282607555,-0.6107394695,98.3333358765,188.0,96.7213058472,184.0,3274.0,97.8723373413
RE-1_R2_CH24_B,2.0449438095,-0.8866256475,95.6321868896,190.0,96.0784301758,178.0,2743.0,93.684211731
RE-1_R2_CH24_A,1.8740741014,-1.1858448982,93.9656906128,286.0,97.5609741211,270.0,2879.0,94.4055938721
RE-1_R3_CH24_C,2.28125,-0.4553061128,90.8974380493,138.0,94.827583313,128.0,2653.0,92.7536239624
RE-1_R3_CH24_B,1.75,-0.2507662475,89.4557800293,244.0,93.8775558472,218.0,4350.0,89.3442611694
RE-1_R3_CH24_A,1.7741935253,0.6959557533,93.7254943848,70.0,95.6521759033,62.0,2961.0,88.5714263916
RE-1_R2_CH25_C,2.413793087,0.3946076035,93.9746551514,251.0,97.3684158325,232.0,3042.0,92.4302825928
RE-1_R2_CH25_B,2.3538460732,0.4064643681,89.888633728,287.0,93.4210510254,262.0,3250.0,91.2891998291
RE-1_R2_CH25_A,2.1181817055,0.4519910514,87.994354248,490.0,95.3333282471,440.0,3423.0,89.7959136963
RE-1_R3_CH25_C,1.9325842857,-0.2951896787,96.9871826172,186.0,96.1038970947,178.0,2731.0,95.6989212036
RE-1_R3_CH25_B,1.537037015,-0.1821234375,86.8084106445,248.0,91.836730957,218.0,4931.0,87.9032287598
RE-1_R3_CH25_A,1.8333333731,1.2917960882,85.8333358765,60.0,93.75,50.0,2465.0,83.3333282471
RE-1_R2_CH26_C,2.3934426308,-0.4403535724,89.8809585571,135.0,93.75,122.0,3012.0,90.3703689575
